path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,teo_point_vel,Energy,energy_new,avg_energy
270,4,67,13.0,7.615773105863909,9.917672073002713,3.0,7.0,2.77913635969162,1.29610013961792,0.11366825531140162,899609.7726141132,243370.42393736637,65043.48174625375
270,3,119,121.4499969482422,5.385164807134504,4.290924650225328,5.0,2.0,2.9940899588746106,3.9528873391900565,0.04525348577423953,15544332.563725833,2511930.0853781034,293999.1788691274
270,2,149,147.00001525878906,8.06225774829855,14.38912170291624,7.0,4.0,3.579854366986183,1.921375436380913,0.05410911240468825,27325579.21551998,3679986.5075526005,390077.7896457765
270,1,139,1.649993896484375,2.23606797749979,5.292469390675546,2.0,1.0,8.992476463317871,3.92616069316864,0.016086819982012876,209963.32918415897,85712.41961853742,34991.94878078917
270,0,118,120.1999969482422,3.1622776601683795,13.68174851933864,1.0,3.0,0.21254348754882807,0.003976345062255859,0.026798963221765927,18143805.95629927,2680120.8796994137,307430.9492390282
271,4,139,13.050000190734865,8.54400374531753,6.110079109303058,3.0,8.0,5.9302514587470805,4.809465408325195,0.06146765284401101,3064717.6052271714,1322437.7683109469,353436.3603106786
271,3,63,67.09999847412111,7.0710678118654755,4.751002826839002,5.0,5.0,1.0038383430801332,2.8849011092097503,0.11223917161691231,12257776.054073835,1956718.882724002,313325.78220614727
271,2,95,18.400001525878906,5.0,6.43931720140983,4.0,3.0,2.641887466365006,3.7357947201817296,0.05263157894736842,1211994.1608752136,342767.56154064,88502.20383113498
271,1,106,109.0999984741211,10.0,17.165513398079497,6.0,8.0,1.5413861274719238,0.9622194766998292,0.09433962264150944,12090842.229912722,2065460.8083759781,256188.8831713264
271,0,114,141.6999969482422,4.123105625617661,16.11322866988642,4.0,1.0,8.426077647134662,7.542368412017822,0.036167593207172465,24679723.598095108,3619920.740651466,379470.80225601076
272,5,90,13.199999809265135,4.47213595499958,8.043906399121699,4.0,2.0,4.375684857368468,8.934335231781006,0.049690399499995326,1620653.1226880562,649710.8642897264,173642.53247406686
272,4,148,150.10000610351562,2.23606797749979,4.421384370122343,2.0,1.0,1.0803957122843713,3.872143417596817,0.01510856741553912,24386576.951210085,3692770.5239394004,393650.6605203816
272,3,70,17.050003051757812,4.47213595499958,5.301995068871446,4.0,2.0,4.2149376709430735,0.9557068049907684,0.06388765649999399,1186206.3864372591,315677.3984945938,84368.33356534844
272,2,101,101.0999984741211,7.211102550927978,11.241846284546765,6.0,4.0,0.2954587936401367,0.8378520458936691,0.07139705495968296,10278133.133968456,1793598.512879331,233506.63712858525
272,1,99,94.74999237060548,5.830951894845301,4.340842425698436,5.0,3.0,6.476407922978978,1.1202466636896131,0.05889850398833637,9882315.981333787,1842019.4598227579,246150.2042295417
272,0,95,238.9000244140625,2.8284271247461903,16.555262829295966,2.0,2.0,1.798481822013855,0.9830625653266908,0.029772917102591476,71984616.38623348,7771210.594920368,630328.4133072103
273,4,115,121.0999984741211,1.4142135623730951,2.99479408270047,1.0,1.0,11.179434117861092,3.581083979457617,0.012297509238026914,14071906.783555143,2326332.7216689233,274160.94046470884
273,3,88,84.94999694824219,2.23606797749979,6.334489087248242,1.0,2.0,2.640904635889456,0.9510757271200418,0.02540986338067943,12830374.700444248,1900350.2960102377,268750.1161877404
273,2,137,34.89999389648437,1.4142135623730951,5.683432382847268,1.0,1.0,2.6752419471740723,1.9880473613739011,0.01032272673265033,2409909.2962007723,602869.4645349403,120573.89290698807
273,1,115,114.0999984741211,3.605551275463989,8.358509625712212,3.0,2.0,2.7782655954360957,0.541447639465332,0.03135261978664338,12365555.470451199,2145869.9379246603,266162.40821344644
273,0,78,73.05000305175781,3.1622776601683795,3.346383968772077,3.0,1.0,3.675428628921509,2.712783256400144,0.04054202128420999,7034304.394299798,1288954.8131418913,188013.38286011227
274,3,135,0.0,5.0990195135927845,6.106698436071533,1.0,5.0,0.986298680305481,0.9054505797103048,0.03777051491550211,701008.961234971,195091.02724408964,54108.515547039024
274,2,148,139.19999694824222,3.1622776601683795,0.9045151296736925,3.0,1.0,2.9158577168059594,0.9059510430852242,0.021366740947083646,21666149.057917133,2847848.7115871324,320408.01290744485
274,1,121,117.9499969482422,4.242640687119285,3.9792921163918615,3.0,3.0,0.9005776798653358,0.03760168988446822,0.035063146174539546,13414966.337001162,2142919.1561294375,261799.2426048159
274,0,116,70.94998168945312,8.06225774829855,5.915369302016672,7.0,4.0,2.78793603181839,0.9524468216113746,0.06950222196809094,9733334.95453252,1530212.4760575802,241947.83641739134
