t1|t2|route_num|t3|t4|point|t5|simtime|feature_text|feature_num|log
In|Route:|336.0|In|point:|6.0|SimTime:|-197.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-196.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-195.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-194.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-193.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-192.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-191.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-190.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-189.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-188.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-187.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-186.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-185.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-184.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|RHO:|15.0744|TARGET out of control and lost the WAYPOINT
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|RHO:|15.0744|TARGET out of control and lost the WAYPOINT
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|RHO:|15.0744|TARGET out of control and lost the WAYPOINT
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|RHO:|15.0744|TARGET out of control and lost the WAYPOINT
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|RHO:|15.0744|TARGET out of control and lost the WAYPOINT
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|RHO:|15.0744|TARGET out of control and lost the WAYPOINT
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|6.0|SimTime:|-183.35|RHO:|15.0744|TARGET out of control and lost the WAYPOINT
In|Route:|336.0|In|point:|5.0|SimTime:|-242.4|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-241.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-240.4|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-239.4|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-238.4|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-237.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-236.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-235.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-234.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-233.4|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-232.65|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-231.9|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-230.9|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-229.9|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-228.9|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-227.95|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-227.0|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-226.1|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-225.05|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-224.1|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-223.1|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-222.05|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-221.1|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-220.05|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-219.05|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-218.05|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-217.1|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-216.15|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-215.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-214.4|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-213.5|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-212.65|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-211.9|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-211.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-210.65|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-210.0|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-209.05|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-208.1|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-207.1|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-206.2|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-205.2|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-204.2|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-203.2|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-202.2|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-201.2|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-200.2|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-199.25|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-198.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-197.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-196.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-195.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-194.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-193.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-192.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-191.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-190.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-189.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-188.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-187.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-186.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-185.3|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-184.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-183.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-182.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-181.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-180.35|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-179.5|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-178.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-177.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-176.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-175.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-174.65|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-173.65|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-172.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-171.65|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-170.65|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-169.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-168.65|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-167.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-166.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-165.6|TankMass:|10.001|Negative Simtime
In|Route:|336.0|In|point:|5.0|SimTime:|-164.6|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-394.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-393.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-392.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-391.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-390.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-389.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-388.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-387.65|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-386.7|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-385.75|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-384.75|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-383.7|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-382.75|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-381.8|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-380.8|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-379.8|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-378.8|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-377.8|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-376.8|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-375.8|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-375.05|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-374.05|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-373.1|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-372.1|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-371.1|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-370.1|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-369.1|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-368.15|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-367.15|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-366.2|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-365.2|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-364.2|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-363.25|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-362.25|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-361.25|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-360.25|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-359.25|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-358.3|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-357.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-356.4|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-355.4|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-354.4|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-353.4|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-352.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-351.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-350.4|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-349.4|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-348.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-347.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-346.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-345.35|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-344.4|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-343.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-342.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-341.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-340.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-339.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-338.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-337.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-336.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-335.55|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-334.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-333.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-332.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-331.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-330.55|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-329.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-328.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-327.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-326.5|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-325.55|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-324.6|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-323.55|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-322.6|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-321.6|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-320.55|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-319.55|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-318.55|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-317.55|TankMass:|10.001|Negative Simtime
In|Route:|337.0|In|point:|6.0|SimTime:|-316.55|TankMass:|10.001|Negative Simtime
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TankMass:|10.001|Negative Simtime
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TargetRHO:|5.0154|DRONE out of control and lost the target
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TankMass:|10.001|Negative Simtime
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TargetRHO:|5.0154|DRONE out of control and lost the target
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TankMass:|10.001|Negative Simtime
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TargetRHO:|5.0154|DRONE out of control and lost the target
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TankMass:|10.001|Negative Simtime
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TargetRHO:|5.0154|DRONE out of control and lost the target
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TankMass:|10.001|Negative Simtime
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TargetRHO:|5.0154|DRONE out of control and lost the target
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TankMass:|10.001|Negative Simtime
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TargetRHO:|5.0154|DRONE out of control and lost the target
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TankMass:|10.001|Negative Simtime
In|Route:|338.0|In|point:|7.0|SimTime:|-463.75|TargetRHO:|5.0154|DRONE out of control and lost the target
In|Route:|339.0|In|point:|6.0|SimTime:|-450.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-449.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-448.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-447.0|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-446.0|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-445.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-444.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-443.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-442.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-441.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-440.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-439.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-438.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-437.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-436.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-435.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-434.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-433.15|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-432.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-431.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-430.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-429.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-428.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-427.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-426.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-425.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-424.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-423.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-422.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-421.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-420.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-419.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-418.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-417.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-416.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-415.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-414.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-413.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-412.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-411.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-410.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-409.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-408.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-407.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-406.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-405.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-404.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-403.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-402.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-401.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-400.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-399.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-398.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-397.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-396.1|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-395.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-394.05|TankMass:|10.001|Negative Simtime
In|Route:|339.0|In|point:|6.0|SimTime:|-393.05|TankMass:|10.001|Negative Simtime
